country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
BR,208,37580,0.005535,4.3e-05,19.08594580980222,2e-06,"[262287, 268972, 4230, 28573]"
HK,50,37580,0.001331,3.9e-05,19.08594580980222,2e-06,"[138997, 41717, 58453, 45474, 149042, 138915, 9312, 9381, 4637]"
AU,51,37580,0.0013570000000000001,7e-06,19.08594580980222,0.0,"[133480, 149485, 8888, 1221]"
LT,4,37580,0.000107,3e-06,19.08594580980222,0.0,"[62282, 56630]"
TW,11,37580,0.00029400000000000004,1e-06,19.08594580980222,0.0,"[134094, 9924, 1659, 3462]"
MX,8,37580,0.000213,0.0,19.08594580980222,0.0,[13999]
MY,26,37580,0.000692,0.0,19.08594580980222,0.0,"[9534, 4788]"
PE,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[21575]
NO,2,37580,5.4e-05,0.0,19.08594580980222,0.0,"[56655, 25148]"
NP,4,37580,0.000106,0.0,19.08594580980222,0.0,[17501]
NZ,31,37580,0.000825,0.0,19.08594580980222,0.0,[9500]
PA,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[147049]
AE,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[15802]
PH,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[9299]
PL,6,37580,0.00015999999999999999,0.0,19.08594580980222,0.0,"[204679, 15967, 20853]"
PT,41,37580,0.001091,0.0,19.08594580980222,0.0,"[8657, 2860, 1930]"
QA,11,37580,0.000293,0.0,19.08594580980222,0.0,[8781]
SA,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[43766]
SC,4,37580,0.000106,0.0,19.08594580980222,0.0,[205125]
SE,73,37580,0.0019429999999999998,0.0,19.08594580980222,0.0,"[206774, 1299]"
SG,2,37580,5.4e-05,0.0,19.08594580980222,0.0,"[55430, 4657]"
TR,20,37580,0.000533,0.0,19.08594580980222,0.0,"[42846, 202505, 210107, 9121]"
UA,2,37580,5.4e-05,0.0,19.08594580980222,0.0,"[30860, 21100]"
VG,2004,37580,0.053326,0.0,19.08594580980222,0.0,[199925]
MD,14,37580,0.000373,0.0,19.08594580980222,0.0,"[1547, 25454]"
IT,92,37580,0.0024490000000000002,0.0,19.08594580980222,0.0,"[6762, 12874]"
LK,3,37580,8e-05,0.0,19.08594580980222,0.0,[18001]
DE,970,37580,0.025814,0.0,19.08594580980222,0.0,"[59437, 44974, 44066, 60294, 47447, 205766, 209114, 208058, 205100, 8560, 8422, 6805, 6724, 12360, 12306, 3214, 680, 3320, 29413, 29066, 29014, 24961, 15943]"
AT,3,37580,7.999999999999999e-05,0.0,19.08594580980222,0.0,"[40994, 35492]"
BE,242,37580,0.00644,0.0,19.08594580980222,0.0,"[5432, 34762]"
BG,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[44901]
BH,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[59605]
BY,32,37580,0.000852,0.0,19.08594580980222,0.0,[6697]
BZ,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[210083]
CH,37,37580,0.000985,0.0,19.08594580980222,0.0,"[51873, 58057, 207996, 513, 3303, 13030, 29222, 29097, 15600]"
CN,183,37580,0.004877,0.0,19.08594580980222,0.0,"[58466, 45090, 58541, 58542, 58777, 55990, 56040, 56041, 56046, 137697, 136188, 134771, 134768, 134762, 134756, 134238, 131486, 63835, 136959, 137702, 137753, 142055, 140903, 140716, 140061, 138421, 38365, 9929, 9808, 9806, 4837, 4835, 4812, 4811, 4808, 4538, 4134, 38255, 24547, 24444, 17428, 24400, 24357, 23724]"
CO,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[14080]
CY,911,37580,0.024242,0.0,19.08594580980222,0.0,[47583]
CZ,3,37580,7.999999999999999e-05,0.0,19.08594580980222,0.0,"[43614, 50113]"
DK,31,37580,0.000825,0.0,19.08594580980222,0.0,"[51468, 3292]"
JO,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[8697]
EC,13,37580,0.000346,0.0,19.08594580980222,0.0,"[27947, 14522]"
EE,3,37580,8e-05,0.0,19.08594580980222,0.0,[198068]
ES,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[200738]
FI,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[30798]
FR,66,37580,0.0017560000000000002,0.0,19.08594580980222,0.0,"[209453, 42487, 41405, 5410, 12876, 30781, 29075, 16276]"
HR,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[199244]
HU,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[1955]
ID,181,37580,0.004816,0.0,19.08594580980222,0.0,"[45727, 58487, 55818, 133798, 24203]"
IE,9,37580,0.000239,0.0,19.08594580980222,0.0,[39122]
IL,6,37580,0.00016,0.0,19.08594580980222,0.0,"[12849, 1680]"
AR,9,37580,0.00023999999999999998,0.0,19.08594580980222,0.0,"[266768, 264642, 28075, 27823]"
ZA,19,37580,0.000505,0.0,19.08594580980222,0.0,"[10474, 3741]"
